id,text,label
4215,"Todo lo que dices es pura demagogia barata. según los informes de Zabala, Higueras and Prieto.",toxico
4216,Lo que acabas de decir es una tontería sin sentido. como dijo Agapito Roldan Ibarra hace unos días.,toxico
4217,"Eres el peor congresista que hemos tenido. según los informes de Céspedes, Ibañez and Tormo.",toxico
4218,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
4219,Eres un inútil completo y deberías renunciar. durante el debate en Salamanca.,toxico
4220,Ese argumento es estúpido y sin fundamento. según los informes de Viana Ltd.,toxico
4221,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
4222,Eres el peor congresista que hemos tenido. durante el debate en Álava.,toxico
4223,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
4224,"Tú no mereces estar en el congreso. según los informes de Cáceres, Iniesta and Madrid.",toxico
4225,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
4226,Tu presencia aquí es una vergüenza nacional. durante el debate en Asturias.,toxico
4227,"Siempre hablas basura, no aportas nada. durante el debate en Melilla.",toxico
4228,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4229,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
4230,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,toxico
4231,Todo lo que dices es pura demagogia barata. como dijo Jose de Sandoval hace unos días.,toxico
4232,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
4233,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
4234,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
4235,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
4236,Tú no mereces estar en el congreso. durante el debate en La Coruña.,toxico
4237,Todo lo que dices es pura demagogia barata. durante el debate en Cádiz.,toxico
4238,Tu presencia aquí es una vergüenza nacional. que fue respaldado por varios congresistas.,toxico
4239,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",toxico
4240,Lo que acabas de decir es una tontería sin sentido. como dijo Rufino de Pou hace unos días.,toxico
4241,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
4242,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4243,No haces más que mentirle al pueblo. como dijo Rosaura Noelia Perelló Barrena hace unos días.,toxico
4244,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
4245,"Eres un inútil completo y deberías renunciar. según los informes de Tamarit, Garmendia and Codina.",toxico
4246,"Calla de una vez, ignorante. según los informes de Echeverría Group.",toxico
4247,Eres el peor congresista que hemos tenido. como dijo Berto Pelayo Izquierdo Cabo hace unos días.,toxico
4248,Eres el peor congresista que hemos tenido. según los informes de Feijoo-Jordán.,toxico
4249,Todo lo que dices es pura demagogia barata. según los informes de Alcalde-Ropero.,toxico
4250,No haces más que mentirle al pueblo. como dijo Pánfilo Montenegro Villar hace unos días.,toxico
4251,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
4252,Ese argumento es estúpido y sin fundamento. como dijo Charo Noa Gordillo Gilabert hace unos días.,toxico
4253,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
4254,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
4255,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,toxico
4256,Tú no mereces estar en el congreso. como dijo Chita Morera hace unos días.,toxico
4257,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4258,Ese argumento es estúpido y sin fundamento. según los informes de Almagro LLC.,toxico
4259,"Tú no mereces estar en el congreso. según los informes de Gallart, Villalonga and Tamarit.",toxico
4260,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
4261,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4262,Eres el peor congresista que hemos tenido. como dijo Etelvina Juliá Paredes hace unos días.,toxico
4263,Tú no mereces estar en el congreso. según los informes de Sabater-Velasco.,toxico
4264,Todo lo que dices es pura demagogia barata. durante el debate en Ávila.,toxico
4265,Eres un inútil completo y deberías renunciar. como dijo Mirta Garzón Gámez hace unos días.,toxico
4266,"Calla de una vez, ignorante. como dijo Severiano Lucho Jara Pou hace unos días.",toxico
4267,Ese argumento es estúpido y sin fundamento. según los informes de Conesa LLC.,toxico
4268,Todo lo que dices es pura demagogia barata. durante el debate en Melilla.,toxico
4269,Lo que acabas de decir es una tontería sin sentido. como dijo Lucila Barrios hace unos días.,toxico
4270,Tu presencia aquí es una vergüenza nacional. durante el debate en Guadalajara.,toxico
4271,"No haces más que mentirle al pueblo. según los informes de Manzanares, Armengol and Cañizares.",toxico
4272,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
4273,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,toxico
4274,"Calla de una vez, ignorante. como dijo Aurelia Fuster-Palomares hace unos días.",toxico
4275,"Siempre hablas basura, no aportas nada. durante el debate en Palencia.",toxico
4276,Todo lo que dices es pura demagogia barata. como dijo Berto Tamayo Tena hace unos días.,toxico
4277,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,toxico
4278,No haces más que mentirle al pueblo. durante el debate en Zaragoza.,toxico
4279,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
4280,Eres el peor congresista que hemos tenido. durante el debate en León.,toxico
4281,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
4282,No haces más que mentirle al pueblo. durante el debate en Las Palmas.,toxico
4283,Todo lo que dices es pura demagogia barata. durante el debate en Alicante.,toxico
4284,Todo lo que dices es pura demagogia barata. durante el debate en Ceuta.,toxico
4285,Ese argumento es estúpido y sin fundamento. durante el debate en Álava.,toxico
4286,Tú no mereces estar en el congreso. como dijo Ana Sofía Tamarit Muñoz hace unos días.,toxico
4287,Ese argumento es estúpido y sin fundamento. como dijo Jesús Tovar Vara hace unos días.,toxico
4288,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
4289,Eres el peor congresista que hemos tenido. durante el debate en Granada.,toxico
4290,Ese argumento es estúpido y sin fundamento. como dijo Geraldo del Carballo hace unos días.,toxico
4291,"Siempre hablas basura, no aportas nada. según los informes de Cervera-Roma.",toxico
4292,Lo que acabas de decir es una tontería sin sentido. según los informes de Sainz-Rojas.,toxico
4293,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
4294,Eres un inútil completo y deberías renunciar. según los informes de Nebot-Terrón.,toxico
4295,Eres el peor congresista que hemos tenido. como dijo Cayetana Cáceres Carreño hace unos días.,toxico
4296,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
4297,Ese argumento es estúpido y sin fundamento. durante el debate en Guadalajara.,toxico
4298,"Calla de una vez, ignorante. como dijo Perla Fiol Reina hace unos días.",toxico
4299,Tu presencia aquí es una vergüenza nacional. como dijo Inmaculada Águila Quirós hace unos días.,toxico
4300,"Tú no mereces estar en el congreso. según los informes de Oliver, Gomez and Cobo.",toxico
4301,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,toxico
4302,Tú no mereces estar en el congreso. según los informes de Iborra-Plana.,toxico
4303,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
4304,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
4305,Todo lo que dices es pura demagogia barata. como dijo Flor Amarilis Villar Reguera hace unos días.,toxico
4306,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
4307,Ese argumento es estúpido y sin fundamento. durante el debate en Badajoz.,toxico
4308,Todo lo que dices es pura demagogia barata. durante el debate en Vizcaya.,toxico
4309,Lo que acabas de decir es una tontería sin sentido. como dijo Melisa Benavent Martorell hace unos días.,toxico
4310,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
4311,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
4312,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
4313,Eres un inútil completo y deberías renunciar. según los informes de Gonzalez PLC.,toxico
4314,No haces más que mentirle al pueblo. durante el debate en Teruel.,toxico
4315,Todo lo que dices es pura demagogia barata. como dijo Jorge Cazorla Aparicio hace unos días.,toxico
4316,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
4317,Todo lo que dices es pura demagogia barata. como dijo Esteban de Trillo hace unos días.,toxico
4318,"Siempre hablas basura, no aportas nada. como dijo Felicidad Ana Hoyos Peláez hace unos días.",toxico
4319,Eres un inútil completo y deberías renunciar. como dijo Eladio de Corral hace unos días.,toxico
4320,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
4321,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
4322,Eres el peor congresista que hemos tenido. según los informes de Armengol Inc.,toxico
4323,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
4324,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
4325,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
4326,Tú no mereces estar en el congreso. como dijo Horacio Pedraza Coca hace unos días.,toxico
4327,Lo que acabas de decir es una tontería sin sentido. durante el debate en León.,toxico
4328,Todo lo que dices es pura demagogia barata. como dijo Jonatan Torrijos Bernal hace unos días.,toxico
4329,"Tu presencia aquí es una vergüenza nacional. según los informes de Muro, Hernando and Yáñez.",toxico
4330,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
4331,"Calla de una vez, ignorante. según los informes de Mayoral-Acuña.",toxico
4332,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
4333,Todo lo que dices es pura demagogia barata. como dijo Felipe Carballo Casals hace unos días.,toxico
4334,Todo lo que dices es pura demagogia barata. como dijo Timoteo Coca Rosa hace unos días.,toxico
4335,Ese argumento es estúpido y sin fundamento. durante el debate en Pontevedra.,toxico
4336,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
4337,No haces más que mentirle al pueblo. como dijo Vanesa Zabala Company hace unos días.,toxico
4338,Tú no mereces estar en el congreso. como dijo Juan Antonio del Aguirre hace unos días.,toxico
4339,Tu presencia aquí es una vergüenza nacional. que fue respaldado por varios congresistas.,toxico
4340,Lo que acabas de decir es una tontería sin sentido. durante el debate en Santa Cruz de Tenerife.,toxico
4341,"Siempre hablas basura, no aportas nada. como dijo Adelaida Chaparro hace unos días.",toxico
4342,Todo lo que dices es pura demagogia barata. como dijo Toni Guardia Llabrés hace unos días.,toxico
