texto,label
Hemos escuchado todas las posturas con respeto. según los informes de Aguilera LLC.,0
La comisión está trabajando arduamente en ello. durante el debate en Girona.,0
"Señor presidente, quisiera hacer una precisión. según los informes de Ochoa LLC.",0
"Señor presidente, quisiera hacer una precisión. durante el debate en Melilla.!!!",0
Soolicito una segunda votación por favor. como dijo Constanza de Uría hace unos días. 😒,0
Celebro la participación de todos los colegas. según los informes de Olmo Group.,0
"Oye, Qué comentario tan ignorante sobre transporte, ni te has informado. así de simple.",1
"A ver, Los datos sobre salud deben revisarse con evidencia y sin ataques personales. ¿queda claro?",0
Eres un inútil completo y deberías renunciar. como dijo Juan José Vera Elorza hace unos días. 🤨,1
Prooopongo escuchar a todas las partes involucradas en educación antes de decidir. ...,0
Estoy de acuerdo con su propuesta en parte. como dijo Emperatriz Recio-Solé hace unos días.,0
Considero que debemos revisar el dictamen nuevamente. según los informes de Cámara LLC.,0
"Basta de basura en tecnología, aprende antes de opinar. ...",1
"Deja de decir tonterías con tecnología, cansas a cualquiera. y punto.",1
Solicito una segunda votación por favor. según los informes de Giralt-Pujol.,0
"Seeñor presidente, quisiera hacer una precisión. durante el debate en Albacete.",0
Este proyecto tiene impacto positivo en la población. durante el dbeate en Asturias.,0
"Tus argumentos osbre medio ambiente son un desastre, deja de hablar sin saber.",1
Coonsidero que debemos revisar el dictamen nuevamente. como dijo Olimpia Vigil Anaya hace unos días.,0
Ereees el peor congresista que hemos tenido. según los informes de Arana-Delgado.,1
Celebro las mejoras recientes en educación; sigamos colaborando. ¿ok?,0
Este proyecto tiene impacto positivo en la población. según los informes de Nieto-Ropero.,0
Solicito una segunda votación por favor. durante el debate en Huesca.,0
Estoy de acuerdo con su propuesta en parte. como dijo Pía Gálvez-Naranjo hace unos días.,0
Ceelebro las mejoras recientes en medio ambiente; sigamos colaborando. 😡,0
"A ver, Los datos sobre tecnología deben revisarse con evidencia y sin ataques personales.",0
"A ver, basta de basura en economía, aprende antes de opinar.",1
"Basta de basura en cultura, aprende antes de opinar. ¿ok?",1
"Oyee, tus argumentos sobre tecnología son un desastre, deja de hablar sin saber. ¿ok?",1
"Este proyecto tiene impacto poistivo en la población. según los informes de Montserrat, Balaguer and Valero.",0
Eres el peor congresista que hemos tenido. como dijo Marianela Lluch Criado hace unos días.,1
"Quué comentario tan ignorante sobre cultura, ni te has informado. 😡",1
"Caaalla de una vez, ignorante. durante el debate en Lleida.",1
"Tu presencia aquí es una vergüenza nacional. según los informes de Sabater, Cuenca and Laguna. 😒",1
Tuuu presencia aquí es una vergüenza nacional. durante el debate en cáceres.,1
Estee proyecto tiene impacto positivo en la población. durante el debate en Córdoba.,0
Estoy de acuerdo con su propuesta en parte. según los informes de Lumbreras Group.,0
"Oye, Los datos sobre economía deben revisarse con evidencia y sin ataques personales.",0
"Mira, Considero que tecnología requiere un análisis técnico y respeto por todas las opiniones. ¿ok?",0
Quiero agradecer al equipo técnico por su esfuerzo. según los informes de vizcaíno inc.,0
"Caalla de una vez, ignorante. según los informes de Caparrós Inc.!!!",1
"En serio, Eres insoportable hablando de transporte; solo repites disparates. así de simple.",1
Laaa comisión está trabajando arduamente en ello. como dijo Ariel Cáceres-Alvarez hace unos días. 🤨,0
Hemos escuchado todas las posturas con respeto. como dijo Ligia Nilda Mate Chaparro hace unos días.,0
Solicito una segunda votación por favor. como dijo Zaida Quintero Heras hace unos días.,0
"Miira, Los datos sobre cultura deben revisarse con evidencia y sin ataques personales. ...",0
"Mira, Tus argumentos sobre cultura son un desastre, deja de hablar sin saber.~",1
"Oye, Basta de basura en transporte, aprende antes de opinar. ¿queda claro?",1
"Calla de una vez, ignorante. como dijo Benita de Catalán hace unos días.~",1
"A veer, eres insoportable hablando de medio ambiente; solo repites disparates.",1
"A ver, Considero que educación requiere un análisis técnico y respeto por todas las opiniones. y punto.",0
Heemos escuchado todas las posturas con respeto. según los infromes de Vallés-Pedrero.,0
La comisión está trabajando arduamente en ello. como dijo Jordi Niño Agustín hace unos días.,0
"Siempre hablas basura, no aportas nada. como dijo Modesto Feliu-Roca hace unos días.",1
Noo haces más que mentirle al pueblo. durante el debate en Santa Cruz de Tenerife.,1
"Deja de decir tonterías con seguridad, cansas a cualquiera. fin. ❗",1
"Sinceramente, Celebro las mejoras recientes en medio ambiente; sigamos colaborando.",0
"Gracias por su intervención, congresista. según los informes de López-Cruz. ❗",0
Propongo escuchar a todas las partes involucradas en educación antes de decidir.,0
"Señor presidente, quisiera hacer una precisión. según los informes de Soriano Ltd.",0
"Quuué comentario tan ignorante sobre cultura, ni te has informado. ¿queda claro?",1
Looo que acabas de decir es una tontería sin sentido. como dijo Ester Recio-Reyes hace unos días.~,1
Ese argumento es estúpido y sin fundamento. durante el debate en Murcia.,1
"Eres un inútil completo y deberías renunciar. según los informes de Madrid, Marco and León.",1
Heeemos escuchado todas las posturas con respeto. como dijo Gerardo Alberdi hace unos días.,0
Estoy de acuerdo con su propuesta en parte. como dijo Tomasa Roca Moya hace unos días.,0
"A ver, Qué comentario tan ignorante sobre educación, ni te has informado. así de simple.",1
"Calla de una vez, ignorante. según los informes de Milla-Pujadas.",1
"Lo que acabas de decir es una tontería sin sentido. según los informes de Tomas, Toro and Talavera. 😒",1
Considero que debemos revisar el dictamen nuevamente. según los informes de Martínez-Paredes.,0
"Mira, Agradezco los aportes sobre política; mantengamos un debate constructivo. así de simple.",0
"Gracias por su intervención, congresista. según los informes de Palomino-Chacón.",0
"Miiira, Agradezco los aportes sobre economía; mantengamos un debate constructivo. 😡",0
Proopongo escuchar a todas las partes involucradas en medio ambiente antes de decidir. ¿ok? 🤨,0
"A ver, Deja de decir tonterías con política, cansas a cualquiera. así de simple.",1
"Gracias por su intervención, congresista. según los informes de Haro-Pina.",0
Eres insoportable hablando de deportes; solo repites disparates. y punto. ...,1
No haces más que mentirle al pueblo. según los informes de Sánchez-Alvarez.,1
Tu presencia aquí es una vergüenza nacional. sgeún los informes de Guitart LLC.,1
"Señor presidente, quisiera hacer una precisión. según los informes de Moraleda, Morales and Benavente.",0
Eres el peor congresista que hemos tenido. durante el debate en Cuenca.,1
La comisión está trabajando arduamente en ello. como dijo Malena de Catalá hace unos días.,0
Tu presencia aquí es una vergüenza nacional. como dijo Félix rCespi Puente hace unos días.~,1
No haces más que mentirle al pueblo. como dijo Mayte Blázquez Tejero hace unos días.,1
"Señor presidente, quisiera hacer una precisión. según los informes de Jáuregui, Olmedo and Teruel.",0
"Señor presidente, quisiera hacer una precisión. como dijo Adolfo del Gonzalez hace unos días.",0
"Basta de basura en política, aprende antes de opinar.",1
Considero que medio ambiente requiere un análisis técnico y respeto por todas las opiniones. ¿ok?,0
Estoy de acuerdo con su propuesta en parte. como dijo Noa Cepeda-Solsona hace unos días.,0
Eres el peor congresista que hemos tenido. como dijo Albino Estévez hace unos días.,1
"Siempre hablas basura, no aportas nada. como dijo Rosaura de Escobar hace unos días.",1
Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Guijarro-Guzman.,0
No haces más que mentirle al pueblo. durante el debate en Lugo.,1
"Celebro la participación de todos los colegas. según los informes de Otero, Costa and Tejero.",0
Considero que seguridad requiere un análisis técnico y respeto por todas las opiniones. ¿queda claro?,0
"Sinceramente, Eres insoportable hablando de deportes; solo repites disparates. así de simple.",1
"Siiinceramente, Tus argumentos sobre educacóin son un desastre, deja de hablar sin saber.",1
Este proyecto tiene impacto positivo en la población. durante el debate en Lugo.,0
La comisión está trabajando arduamente en ello. según los informes de Ugarte and Sons.,0
Eres un inútil completo y deberías renunciar. según los informes de Gámez LLC.,1
Considero que debemos revisar el dictamen nuevamente. como dijo Marita Escobar uMro hace unos días. 😒,0
Celebro la participación de todos los colegas. durante el debate en Segovia.,0
"En serio, Deja de decir tonterías con deportes, cansas a cualquiera. 😡",1
"Gracias por su intervención, congresista. según los informes de Santiago and Sons.",0
"A ver, Considero que política requiere un análisis técnico y respeto por toads las opiniones.",0
Loos datos sobre deportes deben revisarse con evidencia y sin ataques personales.,0
Quiero agradecer al equipo técnico por su esfuerzo. como dijo Guillermo de Elías hace unos días.,0
Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Saldaña-Peñalver.,0
"Siempre hablas basura, no aportas nada. según los informes de paz, lastra and pina.",1
"Mira, considero que cultura requiere un análisis técnico y respeto por todas las opiniones.",0
Lo que acabas de decir es una tontería sin sentido. durante el debate en Sevilla.,1
Este proyecto tiene impacto positivo en la población. como dijo Hilda Baquero Vélez hace unos días.,0
No haces más que mentirle al pueblo. como dijo Darío Mena Real hace unos días.,1
"Tú no mereces estar en el congreso. según los informes de Casado, Noguera and Mas.",1
"Sinceramente, Celebro las mejoras recientes en deportes; sigamos colaborando. y punto.",0
"A ver, Deja de decir tonterías con tecnología, cansas a cualquiera. fin.",1
Ceeelebro las mejoras recientes en tecnología; sigamos colaborando.,0
Sooolicito una segunda votación por favor. según los informes de Cortina-Parra. 🤨,0
"Tus argumentos sobre salud son un desastre, deja de hablar sin saber. ¿ok?!!!",1
"Seeñor presidente, quisiera hacer una precisión. como dijo Miriam Costa-Manzanares hace unos días. 😡",0
Ese argumento es estúpido y sin fundamento. como dijo Leonor Comas-Cazorla hace unos días.,1
Eres insoportable hablando de seguridad; solo repites disparates. 🤨,1
"Gracias por su intervención, congresista. durante el debate en Pontevedra.",0
Hemos escuchado todas las posturas con respeto. como dijo Pili Cobo hace unos días.,0
Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado. ...,1
eeHmos escuchado todas las posturas con respeto. según los informes de Mosquera-Bernal.,0
La comisión está trabajando arduamente en ello. como dijo Trini Amor Cañizares Ribera hace unos días.,0
"A ver, Propongo escuchar a todas las partes involucradas en economía antes de decidir.",0
"Deja de decir tonterías con deportes, cansas a cualquiera. fin.",1
"En serio, Considero que economía requiere un análisis técnico y respeto por todas las opiniones. ¿ok?",0
"Seoñr presidente, quisiera hacer una precisión. como dijo Maricela Estefanía Pla Solsona hace unos días.~",0
Propongo escuchar a todas las partes involucradas en deportes antes de decidir. y punto.,0
"Oye, Qué comentario tan ignorante sobre deportes, ni te has informado.",1
Considero que deportes requiere un análisis técnico y respeto por todas las opiniones. fin.,0
La comisión está trabajando arduamente en ello. como dijo Moisés Isaac Morante García hace unos días.,0
La comisión está trabajando arduamente en ello. según los informes de Gutierrez-Ballester.,0
